代碼,日期,淨值,幣別,名稱,來源,資產類型,投資區域
B23293,2023-08-11,156.16110229492188,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-08-14,156.0583953857422,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-08-15,155.72279357910156,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-08-16,155.84219360351562,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-08-17,155.6230926513672,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-08-18,155.66050720214844,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-08-21,155.55369567871094,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-08-22,155.50180053710938,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-08-23,155.827392578125,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-08-24,156.154296875,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-08-25,156.06419372558594,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-08-28,156.14300537109375,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-08-29,156.14830017089844,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-08-30,156.66380310058594,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-08-31,156.74159240722656,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-01,157.0070037841797,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-05,156.4947052001953,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-06,156.302001953125,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-07,156.24380493164062,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-08,156.47779846191406,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-11,156.4326934814453,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-12,156.49310302734375,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-13,156.42959594726562,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-14,156.78089904785156,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-15,156.57049560546875,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-18,156.38600158691406,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-19,156.3480987548828,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-20,156.48989868164062,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-21,156.1790008544922,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-22,156.3762969970703,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-25,156.39700317382812,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-26,156.44129943847656,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-27,156.33189392089844,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-09-29,156.10589599609375,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-02,156.07009887695312,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-03,155.768798828125,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-04,155.46389770507812,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-06,155.66510009765625,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-09,155.97500610351562,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-11,156.71719360351562,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-12,156.63729858398438,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-13,156.61940002441406,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-16,156.38189697265625,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-17,156.0207977294922,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-18,155.57000732421875,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-19,155.1540069580078,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-20,155.17550659179688,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-23,155.31719970703125,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-24,155.81849670410156,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-25,155.8892059326172,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-26,155.7510986328125,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-27,156.11329650878906,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-30,156.28550720214844,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-10-31,156.45770263671875,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-01,156.64889526367188,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-02,157.57139587402344,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-03,158.1540069580078,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-06,158.20179748535156,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-07,158.091796875,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-08,158.25950622558594,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-09,158.28599548339844,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-10,158.08270263671875,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-13,157.81399536132812,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-15,159.18130493164062,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-16,159.35069274902344,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-17,159.51510620117188,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-21,159.5883026123047,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-22,159.72520446777344,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-24,159.28909301757812,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-27,159.46620178222656,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-28,159.904296875,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-29,160.74929809570312,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-11-30,160.98049926757812,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-01,160.99420166015625,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-04,161.7032012939453,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-05,161.77169799804688,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-06,162.1678924560547,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-07,162.17019653320312,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-11,161.6132049560547,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-12,161.78269958496094,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-13,162.33250427246094,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-14,164.0299072265625,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-15,164.07640075683594,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-19,164.34530639648438,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-20,164.82260131835938,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-21,165.1916046142578,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-22,165.24310302734375,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-27,165.4676055908203,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-28,165.60980224609375,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B23293,2023-12-29,165.43899536132812,美元,施羅德環球基金系列－策略債券(美元)C-累積,yfinance,債券型,全球市場
B33071,2023-01-03,733.9000244140625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-04,739.3900146484375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-05,732.5700073242188,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-06,748.9099731445312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-09,744.2999877929688,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-10,747.8099975585938,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-11,753.219970703125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-12,753.4099731445312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-13,755.1799926757812,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-17,750.3699951171875,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-18,736.4199829101562,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-19,730.239990234375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-20,737.719970703125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-23,742.1199951171875,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-24,743.5800170898438,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-25,742.7899780273438,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-26,747.719970703125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-27,745.02001953125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-30,739.9500122070312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-01-31,749.1099853515625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-01,754.4500122070312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-02,759.6400146484375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-03,756.1900024414062,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-06,753.6199951171875,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-07,759.3499755859375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-08,752.3599853515625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-09,745.3200073242188,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-10,751.5999755859375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-13,757.8400268554688,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-14,753.3900146484375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-15,754.97998046875,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-16,749.5900268554688,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-17,751.6500244140625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-21,740.52001953125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-22,738.0800170898438,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-23,738.6799926757812,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-24,735.6900024414062,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-27,735.8499755859375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-02-28,733.3599853515625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-01,730.3200073242188,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-02,733.7899780273438,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-03,741.5499877929688,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-06,740.4600219726562,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-07,729.2100219726562,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-08,731.5499877929688,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-09,719.3200073242188,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-10,709.239990234375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-13,710.4000244140625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-14,719.25,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-15,711.489990234375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-17,713.8099975585938,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-20,721.9500122070312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-21,725.0499877929688,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-22,714.9500122070312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-23,716.760009765625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-24,721.260009765625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-27,724.489990234375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-28,726.0399780273438,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-29,733.489990234375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-03-31,747.2899780273438,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-03,751.1599731445312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-04,744.2899780273438,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-05,744.6900024414062,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-06,746.9500122070312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-11,749.6300048828125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-12,748.6300048828125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-13,754.4600219726562,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-14,753.5499877929688,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-17,756.0700073242188,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-18,756.6500244140625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-19,754.75,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-20,750.3200073242188,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-21,751.4299926757812,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-24,751.8900146484375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-25,742.1500244140625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-26,737.2899780273438,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-27,748.2000122070312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-04-28,753.5900268554688,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-01,755.5800170898438,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-02,748.8699951171875,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-03,745.8200073242188,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-04,741.27001953125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-05,752.4500122070312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-08,750.75,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-09,748.3300170898438,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-10,751.3900146484375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-11,749.1799926757812,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-12,750.1599731445312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-15,751.5399780273438,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-16,744.1400146484375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-17,752.3099975585938,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-18,756.1300048828125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-19,757.219970703125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-22,755.1599731445312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-23,745.47998046875,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-24,739.2999877929688,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-25,745.02001953125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-26,757.3800048828125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-30,754.5900268554688,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-05-31,748.1099853515625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-01,754.469970703125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-02,766.72998046875,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-05,762.1799926757812,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-06,762.7000122070312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-07,765.7000122070312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-08,769.1599731445312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-09,768.8900146484375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-12,775.1199951171875,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-13,781.1099853515625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-14,782.8499755859375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-15,794.27001953125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-16,790.0399780273438,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-20,783.510009765625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-21,782.0,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-22,781.7899780273438,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-23,774.3400268554688,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-26,775.3499755859375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-27,784.3400268554688,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-28,781.2999877929688,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-29,786.9500122070312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-06-30,794.8200073242188,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-03,794.9400024414062,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-05,791.25,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-06,784.52001953125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-07,780.8099975585938,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-10,785.6300048828125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-11,790.719970703125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-12,793.780029296875,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-13,798.27001953125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-14,798.5399780273438,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-17,799.1099853515625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-18,806.8099975585938,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-19,807.739990234375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-20,809.010009765625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-21,809.9099731445312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-24,811.780029296875,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-25,813.6400146484375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-26,808.0999755859375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-27,803.739990234375,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-28,807.27001953125,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-07-31,809.75,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-08-01,811.7000122070312,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-08-02,802.2899780273438,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-08-03,798.510009765625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-08-04,793.1099853515625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-08-07,800.4299926757812,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-08-08,802.6799926757812,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-08-09,799.1099853515625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-08-10,797.8200073242188,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-08-11,798.280029296875,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
B33071,2023-08-14,802.010009765625,美元,高盛基金III - 高盛美國高股息基金P股美元,yfinance,未分類,美國
